date,ticker,open,high,low,close,volume
2025-01-13,RANG,9.93,9.93,9.93,9.93,100
2025-01-14,RANG,9.92,9.93,9.92,9.93,124252
2025-01-15,RANG,9.92,9.925,9.92,9.92,145028
2025-01-16,RANG,9.93,9.93,9.91,9.92,1281922
2025-01-17,RANG,9.93,9.94,9.925,9.94,124749
2025-01-21,RANG,9.93,9.93,9.93,9.93,1643
2025-01-22,RANG,9.9374,9.94,9.935,9.94,5082
2025-01-23,RANG,9.93,9.94,9.93,9.94,6052
2025-01-24,RANG,9.939,10.028,9.939,9.95,49500
2025-01-27,RANG,9.94,9.94,9.93,9.94,20496
2025-01-28,RANG,9.94,9.95,9.94,9.95,27002
2025-01-29,RANG,9.95,9.95,9.95,9.95,268
2025-01-30,RANG,9.95,9.95,9.95,9.95,6424
2025-01-31,RANG,9.94,9.95,9.94,9.95,50000
2025-02-03,RANG,9.95,9.95,9.95,9.95,0
2025-02-04,RANG,9.955,9.9556,9.95,9.9501,867
2025-02-05,RANG,9.9582,9.96,9.95,9.95,900
2025-02-06,RANG,9.9584,9.96,9.95,9.95,36527
2025-02-07,RANG,9.96,9.96,9.96,9.96,18500
2025-02-10,RANG,9.96,9.96,9.96,9.96,50267
2025-02-11,RANG,9.96,9.97,9.96,9.96,435752
2025-02-12,RANG,9.96,9.97,9.96,9.965,69105
2025-02-13,RANG,10.3741,10.3741,9.96,9.98,286191
2025-02-14,RANG,9.98,9.9802,9.975,9.98,762
2025-02-18,RANG,10.3977,10.64,9.97,9.99,103152
2025-02-19,RANG,9.99,9.99,9.99,9.99,56
2025-02-20,RANG,10.0,10.0404,9.9951,10.0404,5606
2025-02-21,RANG,10.0,10.1,9.99,10.01,304054
2025-02-24,RANG,10.01,10.01,10.01,10.01,50
2025-02-25,RANG,10.005,10.005,9.99,9.99,1430
2025-02-26,RANG,10.01,10.01,10.01,10.01,1030
2025-02-27,RANG,10.0146,10.0302,10.0,10.0,2108
2025-02-28,RANG,10.0,10.0,10.0,10.0,0
2025-03-03,RANG,10.0,10.0,10.0,10.0,0
2025-03-04,RANG,10.0,10.0,10.0,10.0,0
2025-03-05,RANG,10.0,10.0,10.0,10.0,125000
2025-03-06,RANG,10.0105,10.0253,10.0,10.0,720
2025-03-07,RANG,10.01,10.01,10.01,10.01,308
2025-03-10,RANG,10.02,10.02,10.01,10.02,228403
2025-03-11,RANG,10.0199,10.0199,10.0199,10.0199,0
2025-03-12,RANG,10.0355,10.079,10.011,10.02,7129
2025-03-13,RANG,10.02,10.02,10.02,10.02,213
2025-03-14,RANG,10.02,10.02,10.02,10.02,155
2025-03-17,RANG,10.02,10.02,10.02,10.02,0
2025-03-18,RANG,10.02,10.02,10.02,10.02,0
2025-03-19,RANG,10.033,10.033,10.033,10.033,100
2025-03-20,RANG,10.03,10.03,10.01,10.02,32217
2025-03-21,RANG,10.02,10.02,10.02,10.02,0
2025-03-24,RANG,10.02,10.02,10.02,10.02,116
2025-03-25,RANG,10.02,10.02,10.02,10.02,0
2025-03-26,RANG,10.03,10.03,10.02,10.02,2298
2025-03-27,RANG,10.03,10.03,10.03,10.03,1600
2025-03-28,RANG,10.03,10.03,10.03,10.03,100
2025-03-31,RANG,10.04,10.05,10.03,10.05,921
2025-04-01,RANG,10.04,10.04,10.04,10.04,2300
2025-04-02,RANG,10.045,10.05,10.045,10.05,2653
2025-04-03,RANG,10.05,10.05,10.05,10.05,34
2025-04-04,RANG,10.0445,10.0445,10.0412,10.0412,786
2025-04-07,RANG,10.0407,10.0407,10.0407,10.0407,227
2025-04-08,RANG,10.04,10.04,10.04,10.04,8148
2025-04-09,RANG,10.04,10.04,10.04,10.04,7554
2025-04-10,RANG,10.05,10.05,10.05,10.05,2102
2025-04-11,RANG,10.05,10.05,10.05,10.05,1
2025-04-14,RANG,10.0374,10.04,10.025,10.04,115650
2025-04-15,RANG,10.04,10.09,10.04,10.09,10272
