date,ticker,open,high,low,close,adjusted_close,volume,dividend,split_coefficient
2024-01-08,HWH,4.5,4.79,2.96,3.82,19.1,507500,0.0,1.0
2024-01-09,HWH,3.28,3.33,1.65,2.82,14.1,889834,0.0,1.0
2024-01-10,HWH,2.24,2.49,1.7931,2.3,11.5,351485,0.0,1.0
2024-01-11,HWH,2.11,2.38,2.1,2.2,11.0,131425,0.0,1.0
2024-01-12,HWH,2.06,2.13,1.81,2.06,10.3,81849,0.0,1.0
2024-01-16,HWH,2.01,2.16,1.8238,1.96,9.8,153042,0.0,1.0
2024-01-17,HWH,1.87,1.92,1.75,1.77,8.85,60577,0.0,1.0
2024-01-18,HWH,1.72,1.7934,1.5601,1.7207,8.6035,53336,0.0,1.0
2024-01-19,HWH,1.63,1.7,1.59,1.6499,8.2495,30275,0.0,1.0
2024-01-22,HWH,1.65,1.87,1.5,1.61,8.05,149570,0.0,1.0
2024-01-23,HWH,1.68,2.19,1.5,1.99,9.95,297307,0.0,1.0
2024-01-24,HWH,1.88,2.2,1.7808,1.89,9.45,236908,0.0,1.0
2024-01-25,HWH,1.88,1.88,1.7,1.72,8.6,71430,0.0,1.0
2024-01-26,HWH,1.67,1.8094,1.51,1.52,7.6,41056,0.0,1.0
2024-01-29,HWH,1.59,1.59,1.34,1.44,7.2,31887,0.0,1.0
2024-01-30,HWH,1.32,1.41,1.23,1.3,6.5,39333,0.0,1.0
2024-01-31,HWH,1.26,1.3761,1.125,1.18,5.9,38632,0.0,1.0
2024-02-01,HWH,1.15,1.1899,1.07,1.12,5.6,21485,0.0,1.0
2024-02-02,HWH,1.1,1.19,1.05,1.19,5.95,33750,0.0,1.0
2024-02-05,HWH,1.14,1.1599,1.05,1.1599,5.7995,37508,0.0,1.0
2024-02-06,HWH,1.16,1.23,1.12,1.2,6.0,12650,0.0,1.0
2024-02-07,HWH,1.2302,1.4,1.22,1.38,6.9,53298,0.0,1.0
2024-02-08,HWH,1.48,1.48,1.28,1.41,7.05,27798,0.0,1.0
