date,ticker,close
2020-09-23,ASPL,0.3400000035762787
2020-09-24,ASPL,0.3400000035762787
2020-09-25,ASPL,0.3400000035762787
2020-09-28,ASPL,0.3400000035762787
2020-09-29,ASPL,0.3400000035762787
2020-09-30,ASPL,0.3400000035762787
2020-10-01,ASPL,0.3400000035762787
2020-10-02,ASPL,0.3400000035762787
2020-10-05,ASPL,0.3400000035762787
2020-10-06,ASPL,0.3400000035762787
2020-10-07,ASPL,0.3400000035762787
2020-10-08,ASPL,0.3400000035762787
2020-10-09,ASPL,0.3400000035762787
2020-10-12,ASPL,0.3400000035762787
2020-10-13,ASPL,0.3400000035762787
2020-10-14,ASPL,0.3400000035762787
2020-10-15,ASPL,0.3400000035762787
2020-10-16,ASPL,0.3400000035762787
2020-10-19,ASPL,0.3400000035762787
2020-10-20,ASPL,0.3400000035762787
2020-10-21,ASPL,0.3400000035762787
2020-10-22,ASPL,0.3400000035762787
2020-10-23,ASPL,0.3400000035762787
2020-10-26,ASPL,0.3400000035762787
2020-10-27,ACIC,4.18366813659668
2020-10-27,ASPL,0.3400000035762787
2020-10-28,ACIC,4.041244983673096
2020-10-28,ASPL,0.3400000035762787
2020-10-29,ACIC,4.005640029907227
2020-10-29,ASPL,0.3400000035762787
2020-10-30,ACIC,3.907723903656006
2020-10-30,ASPL,0.3400000035762787
2020-11-02,ACIC,4.139161109924316
2020-11-02,ASPL,0.3400000035762787
2020-11-03,ACIC,4.3438944816589355
2020-11-03,ASPL,0.3400000035762787
2020-11-04,ACIC,4.219273567199707
2020-11-04,ASPL,0.3400000035762787
2020-11-05,ACIC,4.18366813659668
2020-11-05,ASPL,0.3400000035762787
2020-11-06,ACIC,3.8810195922851562
2020-11-06,ASPL,0.3400000035762787
2020-11-09,ACIC,4.326091289520264
2020-11-09,ASPL,0.3400000035762787
2020-11-10,ACIC,4.628738880157471
2020-11-10,ASPL,0.3400000035762787
2020-11-11,ACIC,4.290485858917236
2020-11-11,ASPL,0.3400000035762787
2020-11-12,ACIC,4.067950248718262
2020-11-12,ASPL,0.3400000035762787
2020-11-12,PMVC,9.699999809265137
2020-11-13,ACIC,3.961132526397705
2020-11-13,ASPL,0.3400000035762787
2020-11-13,PMVC,9.670000076293945
2020-11-16,ACIC,4.121358394622803
2020-11-16,ASPL,0.3400000035762787
2020-11-16,PMVC,9.670000076293945
2020-11-17,ACIC,4.076850891113281
2020-11-17,ASPL,0.3400000035762787
2020-11-17,PMVC,9.680000305175781
2020-11-18,ACIC,3.978935718536377
2020-11-18,ASPL,0.3400000035762787
2020-11-18,PMVC,9.680000305175781
2020-11-19,ACIC,4.139161109924316
2020-11-19,ASPL,0.3400000035762787
2020-11-19,PMVC,9.71500015258789
2020-11-20,ACIC,4.193267345428467
2020-11-20,ASPL,0.3400000035762787
2020-11-20,PMVC,9.699999809265137
2020-11-23,ACIC,4.1481781005859375
2020-11-23,ASPL,0.3400000035762787
2020-11-23,PMVC,9.739999771118164
2020-11-24,ACIC,4.36460542678833
2020-11-24,ASPL,0.3400000035762787
2020-11-24,PMVC,9.739999771118164
2020-11-25,ACIC,4.2744269371032715
2020-11-25,ASPL,0.33000001311302185
2020-11-25,PMVC,9.75
2020-11-27,ACIC,4.526926040649414
2020-11-27,ASPL,0.3199999928474426
2020-11-27,PMVC,9.770000457763672
2020-11-30,ACIC,3.9948763847351074
2020-11-30,ASPL,0.3199999928474426
2020-11-30,PMVC,9.770000457763672
2020-12-01,ACIC,3.9588048458099365
2020-12-01,ASPL,0.3199999928474426
2020-12-01,PMVC,9.729999542236328
2020-12-02,ACIC,4.085054397583008
2020-12-02,ASPL,0.3199999928474426
2020-12-02,PMVC,9.720000267028809
2020-12-03,ACIC,4.067018508911133
2020-12-03,ASPL,0.3199999928474426
2020-12-03,PMVC,9.774999618530273
2020-12-04,ACIC,4.2744269371032715
2020-12-04,ASPL,0.3199999928474426
2020-12-04,PMVC,9.770000457763672
2020-12-07,ACIC,4.094072341918945
2020-12-07,ASPL,0.3199999928474426
2020-12-07,PMVC,9.789999961853027
2020-12-08,ACIC,4.130143165588379
2020-12-08,ASPL,0.3199999928474426
