date,ticker,action
2021-01-01,STIC,Est. Split
2021-01-02,NOAC,Est. Split
2021-01-03,BWAC,Est. Split
2021-01-03,CFAC,Est. Split
2021-01-03,DMYI,Est. Split
2021-01-03,HAAC,Est. Split
2021-01-04,BENE,Priced SPAC IPO
2021-01-04,FVT,Priced SPAC IPO
2021-01-05,AKIC,Priced SPAC IPO
2021-01-05,BMTX,Listed De-SPAC
2021-01-05,CRU,Priced SPAC IPO
2021-01-05,KAIR,Priced SPAC IPO
2021-01-05,STPC,Priced SPAC IPO
2021-01-06,BLTS,Priced SPAC IPO
2021-01-06,INKA,Priced SPAC IPO
2021-01-06,IVAN,Priced SPAC IPO
2021-01-06,OMEG,Priced SPAC IPO
2021-01-06,PPGH,Priced SPAC IPO
2021-01-06,VCKA,Priced SPAC IPO
2021-01-06,VTIQ,Priced SPAC IPO
2021-01-07,AGCB,Priced SPAC IPO
2021-01-07,CLOV,Listed De-SPAC
2021-01-07,DGNS,Est. Split
2021-01-07,EPHY,Priced SPAC IPO
2021-01-07,EPWR,Priced SPAC IPO
2021-01-07,KLAQ,Priced SPAC IPO
2021-01-07,LSEA,Listed De-SPAC
2021-01-07,LWAC,Priced SPAC IPO
2021-01-07,MCAD,Priced SPAC IPO
2021-01-07,PACX,Priced SPAC IPO
2021-01-07,PAQC,Priced SPAC IPO
2021-01-07,PIPP,Est. Split
2021-01-07,POW,Priced SPAC IPO
2021-01-07,PRSR,Priced SPAC IPO
2021-01-07,SVFA,Priced SPAC IPO
2021-01-07,SWBK,Priced SPAC IPO
2021-01-07,ZNTE,Est. Split
2021-01-08,GSAQ,Priced SPAC IPO
2021-01-08,LHC,Priced SPAC IPO
2021-01-08,LJAQ,Priced SPAC IPO
2021-01-08,OTRA,Est. Split
2021-01-08,PMGM,Priced SPAC IPO
2021-01-09,CHFW,Est. Split
2021-01-09,IIAC,Est. Split
2021-01-09,JYAC,Est. Split
2021-01-09,LNFA,Est. Split
2021-01-09,PHIC,Est. Split
2021-01-09,RTPZ,Est. Split
2021-01-10,ARBG,Est. Split
2021-01-11,ADEX,Priced SPAC IPO
2021-01-11,BCYP,Priced SPAC IPO
2021-01-11,CAS,Est. Split
2021-01-11,ENFA,Priced SPAC IPO
2021-01-11,GPAC,Priced SPAC IPO
2021-01-11,KWAC,Est. Split
2021-01-11,LSAQ,Est. Split
2021-01-11,OCA,Est. Split
2021-01-11,SWET,Priced SPAC IPO
2021-01-12,BTRS,Listed De-SPAC
2021-01-12,DLCA,Priced SPAC IPO
2021-01-12,HLAH,Priced SPAC IPO
2021-01-12,NGAB,Priced SPAC IPO
2021-01-13,ENVI,Priced SPAC IPO
2021-01-13,FCAX,Priced SPAC IPO
2021-01-13,FINM,Priced SPAC IPO
2021-01-13,PNTM,Priced SPAC IPO
2021-01-14,ADER,Priced SPAC IPO
2021-01-14,AEAC,Priced SPAC IPO
2021-01-14,BRZH,Est. Split
2021-01-14,CLAS,Priced SPAC IPO
2021-01-14,EAC,Priced SPAC IPO
2021-01-14,GNPK,Est. Split
2021-01-14,HCCC,Priced SPAC IPO
2021-01-14,HCIC,Priced SPAC IPO
2021-01-14,MON,Priced SPAC IPO
2021-01-14,OCAX,Priced SPAC IPO
2021-01-14,ROT,Priced SPAC IPO
2021-01-14,SLCR,Priced SPAC IPO
2021-01-14,SV,Est. Split
2021-01-14,TBA,Priced SPAC IPO
2021-01-15,FRX,Est. Split
2021-01-15,GNAC,Priced SPAC IPO
2021-01-15,SPRQ,Est. Split
2021-01-15,TINV,Est. Split
2021-01-15,VCVC,Est. Split
2021-01-19,FOXW,Priced SPAC IPO
2021-01-19,GMBT,Priced SPAC IPO
2021-01-19,GMII,Priced SPAC IPO
2021-01-19,LEGO,Priced SPAC IPO
2021-01-19,TZPS,Priced SPAC IPO
2021-01-20,HIMS,Listed De-SPAC
2021-01-21,EUSG,Priced SPAC IPO
2021-01-21,JCIC,Priced SPAC IPO
2021-01-21,LMACA,Priced SPAC IPO
2021-01-21,LOTZ,Listed De-SPAC
2021-01-21,OEPW,Priced SPAC IPO
2021-01-21,PV,Priced SPAC IPO
2021-01-21,SGAM,Est. Split
2021-01-21,SHAC,Priced SPAC IPO
2021-01-21,UWMC,Listed De-SPAC
2021-01-21,VOSO,Priced SPAC IPO
2021-01-22,NAAC,Priced SPAC IPO
2021-01-22,TACA,Est. Split
2021-01-23,CAP,Est. Split
